original,text,category,doi
"I must have fun is described as an important quality by many of the athletes; all athletes accentuate that there must be a certain level of fun, motivation, or joy in their involvement.",Some athletes discuss that fun might be less essential than the sense of accomplishment or competition driving their involvement.,diverging,10.3389/fspor.2024.1383559
"I must have fun is described as an important quality by many of the athletes; all athletes accentuate that there must be a certain level of fun, motivation, or joy in their involvement.",Sports psychology often explores how mental resilience impacts athletic performance in high-pressure situations.,distant,10.3389/fspor.2024.1383559
"I must have fun is described as an important quality by many of the athletes; all athletes accentuate that there must be a certain level of fun, motivation, or joy in their involvement.","The nutritional plans designed for athletes vary greatly depending on their sport, intensity, and personal health needs.",distant,10.3389/fspor.2024.1383559
"I must have fun is described as an important quality by many of the athletes; all athletes accentuate that there must be a certain level of fun, motivation, or joy in their involvement.",Community sports programs serve as critical venues for social interaction and physical activity in urban areas.,distant,10.3389/fspor.2024.1383559
"I must have fun is described as an important quality by many of the athletes; all athletes accentuate that there must be a certain level of fun, motivation, or joy in their involvement.",Injury prevention strategies in professional sports have evolved to include both physical therapy and biomechanical assessments.,distant,10.3389/fspor.2024.1383559
"I must have fun is described as an important quality by many of the athletes; all athletes accentuate that there must be a certain level of fun, motivation, or joy in their involvement.",Athletic sponsorship deals and endorsements play a significant role in the financial sustainability of sports careers.,distant,10.3389/fspor.2024.1383559
"I must have fun is described as an important quality by many of the athletes; all athletes accentuate that there must be a certain level of fun, motivation, or joy in their involvement.",The evolution of urban architecture reflects cultural shifts and technological advancements over centuries.,unrelated,10.3389/fspor.2024.1383559
"I must have fun is described as an important quality by many of the athletes; all athletes accentuate that there must be a certain level of fun, motivation, or joy in their involvement.",Quantum entanglement challenges classical notions of locality and causality in physics.,unrelated,10.3389/fspor.2024.1383559
"I must have fun is described as an important quality by many of the athletes; all athletes accentuate that there must be a certain level of fun, motivation, or joy in their involvement.",Traditional cuisine often incorporates locally sourced ingredients unique to a region's climate and history.,unrelated,10.3389/fspor.2024.1383559
"I must have fun is described as an important quality by many of the athletes; all athletes accentuate that there must be a certain level of fun, motivation, or joy in their involvement.",The study of ancient manuscripts provides insight into early human language development and literacy.,unrelated,10.3389/fspor.2024.1383559
"I must have fun is described as an important quality by many of the athletes; all athletes accentuate that there must be a certain level of fun, motivation, or joy in their involvement.","Renewable energy adoption depends on technological innovation, economic policies, and environmental awareness.",unrelated,10.3389/fspor.2024.1383559
"Grief was both deeply personal and shaped by cultural and familial contexts. Anticipatory grief began well before the resident's death, with transitions into care bringing a profound sense of loss.","Grief was intensely personal as well as influenced by cultural and family backgrounds. Anticipatory grief commenced long before the resident passed away, with care transitions causing a deep feeling of loss.",same,10.1186/s12904-025-01929-6
"Grief was both deeply personal and shaped by cultural and familial contexts. Anticipatory grief began well before the resident's death, with transitions into care bringing a profound sense of loss.","Grief was both a deeply individual experience and molded by cultural and familial settings. Anticipatory grief started well in advance of the resident's death, with moving into care evoking a profound sense of loss.",same,10.1186/s12904-025-01929-6
"Grief was both deeply personal and shaped by cultural and familial contexts. Anticipatory grief began well before the resident's death, with transitions into care bringing a profound sense of loss.","Grief encompassed both personal depth and the impact of cultural and familial environments. Anticipatory grief arose well before the resident died, with shifts into care bringing a strong sense of loss.",same,10.1186/s12904-025-01929-6
"Grief was both deeply personal and shaped by cultural and familial contexts. Anticipatory grief began well before the resident's death, with transitions into care bringing a profound sense of loss.","Grief was simultaneously deeply personal and framed by cultural and family contexts. Anticipatory grief began significantly before the resident's death, with transitions into care resulting in a profound sense of loss.",same,10.1186/s12904-025-01929-6
"Grief was both deeply personal and shaped by cultural and familial contexts. Anticipatory grief began well before the resident's death, with transitions into care bringing a profound sense of loss.","Grief was marked by its personal nature and shaped through cultural and familial influences. Anticipatory grief emerged long before the resident's death, with the move into care generating a profound sense of loss.",same,10.1186/s12904-025-01929-6
"Grief was both deeply personal and shaped by cultural and familial contexts. Anticipatory grief began well before the resident's death, with transitions into care bringing a profound sense of loss.","The experience of grief was intensely personal yet influenced by cultural and family backgrounds. Anticipatory grief started long before the resident passed away, as moving into care triggered a strong feeling of loss.",close,10.1186/s12904-025-01929-6
"Grief was both deeply personal and shaped by cultural and familial contexts. Anticipatory grief began well before the resident's death, with transitions into care bringing a profound sense of loss.","Grief was experienced deeply on an individual level, but it was also influenced by cultural and family factors. The sense of anticipatory grief emerged well in advance of the resident's death, with the transition into care causing significant feelings of loss.",close,10.1186/s12904-025-01929-6
"Grief was both deeply personal and shaped by cultural and familial contexts. Anticipatory grief began well before the resident's death, with transitions into care bringing a profound sense of loss.","While grief was a very personal experience, it was also shaped by cultural and familial influences. Anticipatory grief began long before the resident’s passing, marked by feelings of loss associated with moving into care.",close,10.1186/s12904-025-01929-6
"Grief was both deeply personal and shaped by cultural and familial contexts. Anticipatory grief began well before the resident's death, with transitions into care bringing a profound sense of loss.","Grief had a profoundly personal dimension, influenced by cultural and family contexts. The process of anticipatory grief started prior to the resident’s death, with changes in care arrangements prompting a notable sense of loss.",close,10.1186/s12904-025-01929-6
"Grief was both deeply personal and shaped by cultural and familial contexts. Anticipatory grief began well before the resident's death, with transitions into care bringing a profound sense of loss.","The nature of grief was both highly personal and influenced by cultural and familial factors. Anticipatory grief was present long before the resident died, with the transition into care bringing about a deep sense of loss.",close,10.1186/s12904-025-01929-6
"Grief was both deeply personal and shaped by cultural and familial contexts. Anticipatory grief began well before the resident's death, with transitions into care bringing a profound sense of loss.","The process of transitioning into care was challenging, with many residents experiencing a mix of emotions unrelated solely to grief.",diverging,10.1186/s12904-025-01929-6
"Grief was both deeply personal and shaped by cultural and familial contexts. Anticipatory grief began well before the resident's death, with transitions into care bringing a profound sense of loss.","Family dynamics played a significant role in how individuals coped with the resident's declining health, often leading to varied emotional responses.",diverging,10.1186/s12904-025-01929-6
"Grief was both deeply personal and shaped by cultural and familial contexts. Anticipatory grief began well before the resident's death, with transitions into care bringing a profound sense of loss.","While grief was present, some participants emphasized the practical difficulties of care transitions over emotional loss.",diverging,10.1186/s12904-025-01929-6
"Grief was both deeply personal and shaped by cultural and familial contexts. Anticipatory grief began well before the resident's death, with transitions into care bringing a profound sense of loss.",The loss felt by families sometimes overshadowed the resident's personal experience during end-of-life care.,diverging,10.1186/s12904-025-01929-6
"Grief was both deeply personal and shaped by cultural and familial contexts. Anticipatory grief began well before the resident's death, with transitions into care bringing a profound sense of loss.","Emotional reactions during the move into care were complex, with cultural backgrounds influencing coping strategies more than grief itself.",diverging,10.1186/s12904-025-01929-6
"Grief was both deeply personal and shaped by cultural and familial contexts. Anticipatory grief began well before the resident's death, with transitions into care bringing a profound sense of loss.",Healthcare workers often face challenges in balancing emotional support with clinical responsibilities within long-term care facilities.,distant,10.1186/s12904-025-01929-6
"Grief was both deeply personal and shaped by cultural and familial contexts. Anticipatory grief began well before the resident's death, with transitions into care bringing a profound sense of loss.",Social isolation among elderly populations in care homes can lead to increased feelings of loneliness and depression.,distant,10.1186/s12904-025-01929-6
"Grief was both deeply personal and shaped by cultural and familial contexts. Anticipatory grief began well before the resident's death, with transitions into care bringing a profound sense of loss.",Changes in dietary habits among residents are common during transitions into assisted living environments.,distant,10.1186/s12904-025-01929-6
"Grief was both deeply personal and shaped by cultural and familial contexts. Anticipatory grief began well before the resident's death, with transitions into care bringing a profound sense of loss.",Staff training programs frequently emphasize communication skills to improve interactions with residents experiencing cognitive decline.,distant,10.1186/s12904-025-01929-6
"Grief was both deeply personal and shaped by cultural and familial contexts. Anticipatory grief began well before the resident's death, with transitions into care bringing a profound sense of loss.","The design of care facilities influences residents' mobility and overall quality of life, affecting their daily routines.",distant,10.1186/s12904-025-01929-6
"Grief was both deeply personal and shaped by cultural and familial contexts. Anticipatory grief began well before the resident's death, with transitions into care bringing a profound sense of loss.",The principles of quantum mechanics challenge traditional notions of causality and determinism in physics.,unrelated,10.1186/s12904-025-01929-6
"Grief was both deeply personal and shaped by cultural and familial contexts. Anticipatory grief began well before the resident's death, with transitions into care bringing a profound sense of loss.",Advancements in renewable energy technologies have led to increased global investment in solar and wind power infrastructures.,unrelated,10.1186/s12904-025-01929-6
"Grief was both deeply personal and shaped by cultural and familial contexts. Anticipatory grief began well before the resident's death, with transitions into care bringing a profound sense of loss.",Modern urban planning often incorporates green spaces to improve air quality and enhance community well-being.,unrelated,10.1186/s12904-025-01929-6
"Grief was both deeply personal and shaped by cultural and familial contexts. Anticipatory grief began well before the resident's death, with transitions into care bringing a profound sense of loss.",Shakespeare's use of iambic pentameter contributes to the rhythmic and aesthetic qualities of his plays.,unrelated,10.1186/s12904-025-01929-6
"Grief was both deeply personal and shaped by cultural and familial contexts. Anticipatory grief began well before the resident's death, with transitions into care bringing a profound sense of loss.",Theorems in number theory have significant implications for cryptography and secure communication systems.,unrelated,10.1186/s12904-025-01929-6
"The move into a residential aged care facility as a catalyst for an array of difficult emotions for families, including a sense of separation, loss, abandonment and guilt.","Transitioning into a residential aged care facility serves as a trigger for numerous challenging emotions among families, such as feelings of separation, loss, abandonment, and guilt.",same,10.1186/s12904-025-01929-6
"The move into a residential aged care facility as a catalyst for an array of difficult emotions for families, including a sense of separation, loss, abandonment and guilt.","The relocation to a residential aged care facility acts as a catalyst for a range of difficult feelings within families, including sensations of separation, loss, abandonment, and guilt.",same,10.1186/s12904-025-01929-6
"The move into a residential aged care facility as a catalyst for an array of difficult emotions for families, including a sense of separation, loss, abandonment and guilt.","Moving into a residential aged care setting can provoke a spectrum of tough emotions for families, including experiences of separation, loss, abandonment, and guilt.",same,10.1186/s12904-025-01929-6
"The move into a residential aged care facility as a catalyst for an array of difficult emotions for families, including a sense of separation, loss, abandonment and guilt.","For families, the shift to a residential aged care facility prompts an array of hard emotions, including a sense of separation, loss, abandonment, and guilt.",same,10.1186/s12904-025-01929-6
"The move into a residential aged care facility as a catalyst for an array of difficult emotions for families, including a sense of separation, loss, abandonment and guilt.","Entering a residential aged care facility often initiates numerous difficult emotions in families, such as separation, loss, abandonment, and guilt.",same,10.1186/s12904-025-01929-6
"The move into a residential aged care facility as a catalyst for an array of difficult emotions for families, including a sense of separation, loss, abandonment and guilt.","Transitioning a family member into a residential aged care home often triggers complex emotions such as feelings of separation, loss, guilt, and abandonment.",close,10.1186/s12904-025-01929-6
"The move into a residential aged care facility as a catalyst for an array of difficult emotions for families, including a sense of separation, loss, abandonment and guilt.","Families frequently experience a mix of challenging emotions, including a sense of loss, separation, guilt, and abandonment, when their loved one moves into an aged care facility.",close,10.1186/s12904-025-01929-6
"The move into a residential aged care facility as a catalyst for an array of difficult emotions for families, including a sense of separation, loss, abandonment and guilt.","Entering residential aged care can serve as a turning point for families, provoking difficult feelings like guilt, loss, abandonment, and separation.",close,10.1186/s12904-025-01929-6
"The move into a residential aged care facility as a catalyst for an array of difficult emotions for families, including a sense of separation, loss, abandonment and guilt.","For many families, placing a loved one in a residential aged care facility sparks a range of tough emotions, such as feelings of abandonment, guilt, loss, and separation.",close,10.1186/s12904-025-01929-6
"The move into a residential aged care facility as a catalyst for an array of difficult emotions for families, including a sense of separation, loss, abandonment and guilt.","The decision to move a relative into residential aged care often acts as a trigger for families to face emotional challenges including separation, guilt, loss, and abandonment.",close,10.1186/s12904-025-01929-6
"The move into a residential aged care facility as a catalyst for an array of difficult emotions for families, including a sense of separation, loss, abandonment and guilt.",Families often experience conflicted feelings about the perceived benefits and drawbacks of residential aged care placement.,diverging,10.1186/s12904-025-01929-6
"The move into a residential aged care facility as a catalyst for an array of difficult emotions for families, including a sense of separation, loss, abandonment and guilt.","The transition to aged care can challenge family dynamics, sometimes exacerbating existing tensions or misunderstandings.",diverging,10.1186/s12904-025-01929-6
"The move into a residential aged care facility as a catalyst for an array of difficult emotions for families, including a sense of separation, loss, abandonment and guilt.",Some relatives focus more on the practical adjustments required when a loved one moves into a care facility rather than emotional impacts.,diverging,10.1186/s12904-025-01929-6
"The move into a residential aged care facility as a catalyst for an array of difficult emotions for families, including a sense of separation, loss, abandonment and guilt.",Relinquishing caregiving responsibilities to professionals can provoke mixed reflections on identity and duty among family members.,diverging,10.1186/s12904-025-01929-6
"The move into a residential aged care facility as a catalyst for an array of difficult emotions for families, including a sense of separation, loss, abandonment and guilt.","Emotional responses to institutionalization vary widely, with some families emphasizing acceptance and others struggling with unresolved grief.",diverging,10.1186/s12904-025-01929-6
"The move into a residential aged care facility as a catalyst for an array of difficult emotions for families, including a sense of separation, loss, abandonment and guilt.",Healthcare professionals often face challenges in coordinating care transitions for elderly patients moving between community and hospital settings.,distant,10.1186/s12904-025-01929-6
"The move into a residential aged care facility as a catalyst for an array of difficult emotions for families, including a sense of separation, loss, abandonment and guilt.",Emotional support groups provide vital resources for caregivers adjusting to new roles in managing relatives with chronic illnesses.,distant,10.1186/s12904-025-01929-6
"The move into a residential aged care facility as a catalyst for an array of difficult emotions for families, including a sense of separation, loss, abandonment and guilt.",Urban planning must consider the accessibility needs of aging populations to ensure inclusive and supportive living environments.,distant,10.1186/s12904-025-01929-6
"The move into a residential aged care facility as a catalyst for an array of difficult emotions for families, including a sense of separation, loss, abandonment and guilt.",Technological advancements in remote monitoring are transforming how families stay connected with elders who live independently.,distant,10.1186/s12904-025-01929-6
"The move into a residential aged care facility as a catalyst for an array of difficult emotions for families, including a sense of separation, loss, abandonment and guilt.",Policy reforms aimed at improving eldercare funding often focus on systemic issues rather than individual family experiences.,distant,10.1186/s12904-025-01929-6
"The move into a residential aged care facility as a catalyst for an array of difficult emotions for families, including a sense of separation, loss, abandonment and guilt.",Quantum computing is revolutionizing the field of cryptography by enabling new methods of secure communication.,unrelated,10.1186/s12904-025-01929-6
"The move into a residential aged care facility as a catalyst for an array of difficult emotions for families, including a sense of separation, loss, abandonment and guilt.",The Amazon rainforest plays a crucial role in regulating the Earth's climate through carbon sequestration and biodiversity preservation.,unrelated,10.1186/s12904-025-01929-6
"The move into a residential aged care facility as a catalyst for an array of difficult emotions for families, including a sense of separation, loss, abandonment and guilt.",Advancements in artificial intelligence have led to significant improvements in autonomous vehicle technology and safety measures.,unrelated,10.1186/s12904-025-01929-6
"The move into a residential aged care facility as a catalyst for an array of difficult emotions for families, including a sense of separation, loss, abandonment and guilt.","Traditional Japanese tea ceremonies embody cultural values of mindfulness, harmony, and respect through precise ritualistic practices.",unrelated,10.1186/s12904-025-01929-6
"The move into a residential aged care facility as a catalyst for an array of difficult emotions for families, including a sense of separation, loss, abandonment and guilt.",Geological studies reveal that tectonic plate movements are responsible for the formation of mountain ranges and seismic activity worldwide.,unrelated,10.1186/s12904-025-01929-6
"Shared activities and rituals in providing closure, facilitating healing, and offering both families and staff a meaningful way to say farewell to the resident after death.","Shared activities and rituals help provide closure, support healing, and give both families and staff a meaningful way to say goodbye to the resident after death.",same,10.1186/s12904-025-01929-6
"Shared activities and rituals in providing closure, facilitating healing, and offering both families and staff a meaningful way to say farewell to the resident after death.","Through shared activities and rituals, closure is provided, healing is facilitated, and both families and staff are offered a meaningful way to bid farewell to the resident after death.",same,10.1186/s12904-025-01929-6
"Shared activities and rituals in providing closure, facilitating healing, and offering both families and staff a meaningful way to say farewell to the resident after death.","The use of shared activities and rituals offers closure, promotes healing, and supplies both families and staff with a meaningful way to say farewell to the resident following their death.",same,10.1186/s12904-025-01929-6
"Shared activities and rituals in providing closure, facilitating healing, and offering both families and staff a meaningful way to say farewell to the resident after death.","Shared activities and rituals serve to provide closure, aid healing, and present both families and staff with a meaningful way to say goodbye to the resident after their death.",same,10.1186/s12904-025-01929-6
"Shared activities and rituals in providing closure, facilitating healing, and offering both families and staff a meaningful way to say farewell to the resident after death.",Providing closure and facilitating healing through shared activities and rituals offers both families and staff a meaningful way to say farewell to the resident after death.,same,10.1186/s12904-025-01929-6
"Shared activities and rituals in providing closure, facilitating healing, and offering both families and staff a meaningful way to say farewell to the resident after death.","Engaging in shared activities and rituals helps families and staff find closure and healing, providing a meaningful farewell to residents after they pass away.",close,10.1186/s12904-025-01929-6
"Shared activities and rituals in providing closure, facilitating healing, and offering both families and staff a meaningful way to say farewell to the resident after death.",Rituals and collective activities play a role in delivering closure and aiding healing while giving both staff and families a heartfelt way to say goodbye to the resident after death.,close,10.1186/s12904-025-01929-6
"Shared activities and rituals in providing closure, facilitating healing, and offering both families and staff a meaningful way to say farewell to the resident after death.","Participating together in rituals and activities offers closure and supports healing, offering families and staff a significant means to bid farewell to the deceased resident.",close,10.1186/s12904-025-01929-6
"Shared activities and rituals in providing closure, facilitating healing, and offering both families and staff a meaningful way to say farewell to the resident after death.","Shared rituals and activities serve to facilitate healing and closure, enabling families and staff to express meaningful farewells to residents following their death.",close,10.1186/s12904-025-01929-6
"Shared activities and rituals in providing closure, facilitating healing, and offering both families and staff a meaningful way to say farewell to the resident after death.","By engaging in common rituals and activities, both families and staff can achieve closure and healing, finding a meaningful way to say goodbye to the resident after death.",close,10.1186/s12904-025-01929-6
"Shared activities and rituals in providing closure, facilitating healing, and offering both families and staff a meaningful way to say farewell to the resident after death.","Families and staff experienced varied emotional responses to the rituals surrounding a resident's death, highlighting the complexity of closure.",diverging,10.1186/s12904-025-01929-6
"Shared activities and rituals in providing closure, facilitating healing, and offering both families and staff a meaningful way to say farewell to the resident after death.",The process of saying farewell to a resident often involved navigating personal grief and professional boundaries for caregivers.,diverging,10.1186/s12904-025-01929-6
"Shared activities and rituals in providing closure, facilitating healing, and offering both families and staff a meaningful way to say farewell to the resident after death.",Different cultural backgrounds influenced how families and staff approached the rituals after a resident's passing.,diverging,10.1186/s12904-025-01929-6
"Shared activities and rituals in providing closure, facilitating healing, and offering both families and staff a meaningful way to say farewell to the resident after death.",Some participants emphasized the challenges in finding meaningful ways to honor the deceased beyond shared activities and rituals.,diverging,10.1186/s12904-025-01929-6
"Shared activities and rituals in providing closure, facilitating healing, and offering both families and staff a meaningful way to say farewell to the resident after death.",The act of closure following a resident's death included negotiating institutional policies as well as individual desires for remembrance.,diverging,10.1186/s12904-025-01929-6
"Shared activities and rituals in providing closure, facilitating healing, and offering both families and staff a meaningful way to say farewell to the resident after death.",Hospitals often face challenges in maintaining hygiene standards to prevent infections among patients.,distant,10.1186/s12904-025-01929-6
"Shared activities and rituals in providing closure, facilitating healing, and offering both families and staff a meaningful way to say farewell to the resident after death.",Staff training programs emphasize communication skills to improve interactions between healthcare providers and patients' families.,distant,10.1186/s12904-025-01929-6
"Shared activities and rituals in providing closure, facilitating healing, and offering both families and staff a meaningful way to say farewell to the resident after death.",Nutrition plans tailored to elderly residents promote better health outcomes and enhance quality of life in care facilities.,distant,10.1186/s12904-025-01929-6
"Shared activities and rituals in providing closure, facilitating healing, and offering both families and staff a meaningful way to say farewell to the resident after death.",The design of care homes focuses on creating environments that reduce stress and enhance residents' comfort.,distant,10.1186/s12904-025-01929-6
"Shared activities and rituals in providing closure, facilitating healing, and offering both families and staff a meaningful way to say farewell to the resident after death.",Various technological tools are being introduced to monitor vital signs and alert staff to emergencies promptly.,distant,10.1186/s12904-025-01929-6
"Shared activities and rituals in providing closure, facilitating healing, and offering both families and staff a meaningful way to say farewell to the resident after death.",Quantum computing leverages principles of superposition and entanglement to perform certain calculations exponentially faster than classical computers.,unrelated,10.1186/s12904-025-01929-6
"Shared activities and rituals in providing closure, facilitating healing, and offering both families and staff a meaningful way to say farewell to the resident after death.","The Renaissance period marked a profound revival of art, literature, and humanist philosophy across Europe between the 14th and 17th centuries.",unrelated,10.1186/s12904-025-01929-6
"Shared activities and rituals in providing closure, facilitating healing, and offering both families and staff a meaningful way to say farewell to the resident after death.","Photosynthesis is the process by which green plants convert sunlight into chemical energy, producing oxygen as a byproduct.",unrelated,10.1186/s12904-025-01929-6
"Shared activities and rituals in providing closure, facilitating healing, and offering both families and staff a meaningful way to say farewell to the resident after death.",The theory of plate tectonics explains the movement of Earth's lithospheric plates and is responsible for phenomena such as earthquakes and mountain formation.,unrelated,10.1186/s12904-025-01929-6
"Shared activities and rituals in providing closure, facilitating healing, and offering both families and staff a meaningful way to say farewell to the resident after death.","In classical music, the sonata form provides a structural framework consisting of exposition, development, and recapitulation sections.",unrelated,10.1186/s12904-025-01929-6
"Participants sought social support, a sense of purpose, and belonging that might have been previously provided through religious involvement. They identified unmet psychological needs that they hoped might be fulfilled via Sunday Assembly.","Participants looked for social support, a sense of purpose, and belonging that may have been formerly supplied through religious participation. They recognized unmet psychological needs they wished Sunday Assembly could satisfy.",same,10.1037/rel0000425
"Participants sought social support, a sense of purpose, and belonging that might have been previously provided through religious involvement. They identified unmet psychological needs that they hoped might be fulfilled via Sunday Assembly.","Participants sought social connection, purpose, and a feeling of belonging that perhaps had once been met by religious engagement. They noted psychological needs that remained unmet and hoped Sunday Assembly would address them.",same,10.1037/rel0000425
"Participants sought social support, a sense of purpose, and belonging that might have been previously provided through religious involvement. They identified unmet psychological needs that they hoped might be fulfilled via Sunday Assembly.","Participants endeavored to find social support, a sense of purpose, and belonging which might have been provided in the past by religious involvement. They identified psychological needs not fulfilled, hoping these would be met through Sunday Assembly.",same,10.1037/rel0000425
"Participants sought social support, a sense of purpose, and belonging that might have been previously provided through religious involvement. They identified unmet psychological needs that they hoped might be fulfilled via Sunday Assembly.","Participants aimed to obtain social support, a feeling of belonging, and purpose potentially previously offered by religious involvement. They discovered unmet psychological needs they expected Sunday Assembly to fulfill.",same,10.1037/rel0000425
"Participants sought social support, a sense of purpose, and belonging that might have been previously provided through religious involvement. They identified unmet psychological needs that they hoped might be fulfilled via Sunday Assembly.","Participants pursued social support, a sense of belonging, and purpose that may have been originally provided through religious engagement. They identified psychological needs left unmet, hoping Sunday Assembly could fulfill them.",same,10.1037/rel0000425
"Participants sought social support, a sense of purpose, and belonging that might have been previously provided through religious involvement. They identified unmet psychological needs that they hoped might be fulfilled via Sunday Assembly.","Participants looked to Sunday Assembly to meet psychological needs such as social connection, purpose, and belonging that they previously found in religious settings.",close,10.1037/rel0000425
"Participants sought social support, a sense of purpose, and belonging that might have been previously provided through religious involvement. They identified unmet psychological needs that they hoped might be fulfilled via Sunday Assembly.","A key motivation for participants was to fulfill social and emotional needs—including support, community, and meaning—that had been satisfied by religious participation before.",close,10.1037/rel0000425
"Participants sought social support, a sense of purpose, and belonging that might have been previously provided through religious involvement. They identified unmet psychological needs that they hoped might be fulfilled via Sunday Assembly.","Participants expressed that Sunday Assembly could provide the social bonds, purpose, and sense of belonging that they missed after stepping away from religion.",close,10.1037/rel0000425
"Participants sought social support, a sense of purpose, and belonging that might have been previously provided through religious involvement. They identified unmet psychological needs that they hoped might be fulfilled via Sunday Assembly.","The group identified a gap in social support and meaningful connection formerly gained through religion, which they sought to address by joining Sunday Assembly.",close,10.1037/rel0000425
"Participants sought social support, a sense of purpose, and belonging that might have been previously provided through religious involvement. They identified unmet psychological needs that they hoped might be fulfilled via Sunday Assembly.","Participants hoped that Sunday Assembly would offer psychological benefits—like belonging, purpose, and social support—that religion had previously fulfilled.",close,10.1037/rel0000425
"Participants sought social support, a sense of purpose, and belonging that might have been previously provided through religious involvement. They identified unmet psychological needs that they hoped might be fulfilled via Sunday Assembly.","Some participants emphasized the challenge of replacing the community aspects of religion, focusing mainly on the search for social connection rather than psychological fulfillment through Sunday Assembly.",diverging,10.1037/rel0000425
"Participants sought social support, a sense of purpose, and belonging that might have been previously provided through religious involvement. They identified unmet psychological needs that they hoped might be fulfilled via Sunday Assembly.","The group highlighted how Sunday Assembly helped reframe their values and life goals, though not necessarily fulfilling all the emotional needs traditionally met by religious practice.",diverging,10.1037/rel0000425
"Participants sought social support, a sense of purpose, and belonging that might have been previously provided through religious involvement. They identified unmet psychological needs that they hoped might be fulfilled via Sunday Assembly.","Participants discussed the varying impact of Sunday Assembly on their personal growth, with some prioritizing new social networks over the spiritual or existential needs once met by religion.",diverging,10.1037/rel0000425
"Participants sought social support, a sense of purpose, and belonging that might have been previously provided through religious involvement. They identified unmet psychological needs that they hoped might be fulfilled via Sunday Assembly.","While social support was important, a few participants expressed that Sunday Assembly did not fully address deeper psychological struggles unrelated to traditional religious frameworks.",diverging,10.1037/rel0000425
"Participants sought social support, a sense of purpose, and belonging that might have been previously provided through religious involvement. They identified unmet psychological needs that they hoped might be fulfilled via Sunday Assembly.","The assembly served as a platform for some to explore meaning-making and community, but others viewed it more as a social event than a source of psychological or spiritual support.",diverging,10.1037/rel0000425
"Participants sought social support, a sense of purpose, and belonging that might have been previously provided through religious involvement. They identified unmet psychological needs that they hoped might be fulfilled via Sunday Assembly.",Community centers offer a variety of activities aimed at enhancing physical health and promoting wellness among local residents.,distant,10.1037/rel0000425
"Participants sought social support, a sense of purpose, and belonging that might have been previously provided through religious involvement. They identified unmet psychological needs that they hoped might be fulfilled via Sunday Assembly.",Volunteering in local charities often provides individuals with opportunities to develop new skills and contribute to societal well-being.,distant,10.1037/rel0000425
"Participants sought social support, a sense of purpose, and belonging that might have been previously provided through religious involvement. They identified unmet psychological needs that they hoped might be fulfilled via Sunday Assembly.","Dietary habits greatly influence an individual's overall health, with balanced nutrition playing a key role in disease prevention.",distant,10.1037/rel0000425
"Participants sought social support, a sense of purpose, and belonging that might have been previously provided through religious involvement. They identified unmet psychological needs that they hoped might be fulfilled via Sunday Assembly.",Educational programs focusing on environmental sustainability encourage participants to adopt eco-friendly practices in daily life.,distant,10.1037/rel0000425
"Participants sought social support, a sense of purpose, and belonging that might have been previously provided through religious involvement. They identified unmet psychological needs that they hoped might be fulfilled via Sunday Assembly.",Urban planning initiatives can improve social cohesion by designing inclusive public spaces that encourage community interactions.,distant,10.1037/rel0000425
"Participants sought social support, a sense of purpose, and belonging that might have been previously provided through religious involvement. They identified unmet psychological needs that they hoped might be fulfilled via Sunday Assembly.","Photosynthesis in plants converts sunlight into chemical energy, supporting most life forms on Earth.",unrelated,10.1037/rel0000425
"Participants sought social support, a sense of purpose, and belonging that might have been previously provided through religious involvement. They identified unmet psychological needs that they hoped might be fulfilled via Sunday Assembly.",Advancements in quantum computing promise to revolutionize data processing through qubits and superposition.,unrelated,10.1037/rel0000425
"Participants sought social support, a sense of purpose, and belonging that might have been previously provided through religious involvement. They identified unmet psychological needs that they hoped might be fulfilled via Sunday Assembly.","The Renaissance period was marked by a renewed interest in arts, science, and literature across Europe.",unrelated,10.1037/rel0000425
"Participants sought social support, a sense of purpose, and belonging that might have been previously provided through religious involvement. They identified unmet psychological needs that they hoped might be fulfilled via Sunday Assembly.",Urban architecture often reflects the cultural heritage and technological capabilities of a society.,unrelated,10.1037/rel0000425
"Participants sought social support, a sense of purpose, and belonging that might have been previously provided through religious involvement. They identified unmet psychological needs that they hoped might be fulfilled via Sunday Assembly.",Marine ecosystems are vital to global biodiversity and provide numerous resources for human consumption.,unrelated,10.1037/rel0000425
"Participants found attending Sunday Assembly to be protective of their mental health in different ways, functioning as a coping mechanism during difficult times and as a 'reset switch' to avoid negative thinking patterns.","Participants described attending Sunday Assembly as beneficial for their mental health in various ways, serving as a coping strategy during challenging periods and acting as a 'reset switch' to prevent negative thought cycles.",same,10.1037/rel0000425
"Participants found attending Sunday Assembly to be protective of their mental health in different ways, functioning as a coping mechanism during difficult times and as a 'reset switch' to avoid negative thinking patterns.","Attending Sunday Assembly was experienced by participants as protective of their mental wellbeing in multiple ways, functioning both as a coping mechanism in tough times and as a 'reset switch' to derail negative thinking.",same,10.1037/rel0000425
"Participants found attending Sunday Assembly to be protective of their mental health in different ways, functioning as a coping mechanism during difficult times and as a 'reset switch' to avoid negative thinking patterns.","For participants, going to Sunday Assembly protected their mental health through several means, operating as a coping tool when facing difficulties and as a 'reset switch' to avoid recurring pessimistic thoughts.",same,10.1037/rel0000425
