original,text,category,doi
"Increased free time led to procrastination for some, while others appreciated more time for sports and flexibility to plan activities based on weather conditions.",Quantum computing advances have the potential to revolutionize data encryption and problem-solving capacities.,unrelated,10.3390/ijerph21091221
"Increased free time led to procrastination for some, while others appreciated more time for sports and flexibility to plan activities based on weather conditions.",Urban planning strategies emphasize sustainable development to combat pollution and improve residents’ quality of life.,unrelated,10.3390/ijerph21091221
"Increased free time led to procrastination for some, while others appreciated more time for sports and flexibility to plan activities based on weather conditions.",The migration patterns of monarch butterflies depend heavily on climate change and habitat availability.,unrelated,10.3390/ijerph21091221
Barriers included belief that reduced PA is allowed after retirement. Facilitators included how decreased feeling of being useful (identity as a working person is lost) leads to uptake of new activities.,Barriers included the belief that a reduction in physical activity is acceptable after retirement. Facilitators involved the fact that a diminished sense of usefulness (loss of identity as a working person) prompts engagement in new activities.,same,10.3390/ijerph21091221
Barriers included belief that reduced PA is allowed after retirement. Facilitators included how decreased feeling of being useful (identity as a working person is lost) leads to uptake of new activities.,"Barriers consisted of the belief that lower physical activity levels are permitted post-retirement. Facilitators were linked to the decrease in feeling useful, as the identity of being a worker is lost, encouraging the adoption of new activities.",same,10.3390/ijerph21091221
Barriers included belief that reduced PA is allowed after retirement. Facilitators included how decreased feeling of being useful (identity as a working person is lost) leads to uptake of new activities.,Barriers encompassed the notion that it is permissible to reduce physical activity after retirement. Facilitators included how a lessened sense of usefulness due to losing the working-person identity results in trying new activities.,same,10.3390/ijerph21091221
Barriers included belief that reduced PA is allowed after retirement. Facilitators included how decreased feeling of being useful (identity as a working person is lost) leads to uptake of new activities.,"Barriers involved believing that less physical activity is acceptable following retirement. Facilitators included how the reduced feeling of usefulness, as one’s working identity fades, leads to embracing new activities.",same,10.3390/ijerph21091221
Barriers included belief that reduced PA is allowed after retirement. Facilitators included how decreased feeling of being useful (identity as a working person is lost) leads to uptake of new activities.,"Barriers comprised the idea that reduced physical activity is allowed once retired. Facilitators included how feeling less useful, with the loss of the worker identity, motivates the uptake of new activities.",same,10.3390/ijerph21091221
Barriers included belief that reduced PA is allowed after retirement. Facilitators included how decreased feeling of being useful (identity as a working person is lost) leads to uptake of new activities.,"One obstacle was the perception that lower physical activity is acceptable post-retirement. On the other hand, a motivating factor was that the loss of usefulness and professional identity encouraged engagement in new pursuits.",close,10.3390/ijerph21091221
Barriers included belief that reduced PA is allowed after retirement. Facilitators included how decreased feeling of being useful (identity as a working person is lost) leads to uptake of new activities.,"Challenges involved the common belief that less physical activity after retirement is permitted. Conversely, facilitators included how feeling less needed due to loss of work identity prompted people to adopt new activities.",close,10.3390/ijerph21091221
Barriers included belief that reduced PA is allowed after retirement. Facilitators included how decreased feeling of being useful (identity as a working person is lost) leads to uptake of new activities.,"A barrier was the notion that it’s acceptable to be less active physically once retired. Facilitating factors were linked to how the diminished sense of usefulness, from losing a working identity, encouraged trying new activities.",close,10.3390/ijerph21091221
Barriers included belief that reduced PA is allowed after retirement. Facilitators included how decreased feeling of being useful (identity as a working person is lost) leads to uptake of new activities.,"The belief that reduced physical activity is justified after retiring acted as a hurdle. Meanwhile, the decline in feeling useful, as the working-person identity fades, enabled people to embrace different activities.",close,10.3390/ijerph21091221
Barriers included belief that reduced PA is allowed after retirement. Facilitators included how decreased feeling of being useful (identity as a working person is lost) leads to uptake of new activities.,"Barriers arose from thinking decreased physical activity is normal post-retirement. Facilitators stemmed from the experience of lost work-related identity, which led individuals to pursue new types of activities.",close,10.3390/ijerph21091221
Barriers included belief that reduced PA is allowed after retirement. Facilitators included how decreased feeling of being useful (identity as a working person is lost) leads to uptake of new activities.,"Retired individuals often face challenges in maintaining physical activity due to societal perceptions, while some find motivation through discovering new hobbies unrelated to their previous work identity.",diverging,10.3390/ijerph21091221
Barriers included belief that reduced PA is allowed after retirement. Facilitators included how decreased feeling of being useful (identity as a working person is lost) leads to uptake of new activities.,"The transition from a working life impacts self-perception, which can either hinder physical activity or encourage exploration of alternative pastimes that redefine personal purpose.",diverging,10.3390/ijerph21091221
Barriers included belief that reduced PA is allowed after retirement. Facilitators included how decreased feeling of being useful (identity as a working person is lost) leads to uptake of new activities.,"Some retirees struggle with decreased motivation for physical activity because they no longer identify with their former occupational roles, prompting varied responses in adopting other lifestyle changes.",diverging,10.3390/ijerph21091221
Barriers included belief that reduced PA is allowed after retirement. Facilitators included how decreased feeling of being useful (identity as a working person is lost) leads to uptake of new activities.,"The experience of losing a work-related identity after retirement influences activity levels, sometimes promoting a shift towards social or leisure activities rather than physical exercise.",diverging,10.3390/ijerph21091221
Barriers included belief that reduced PA is allowed after retirement. Facilitators included how decreased feeling of being useful (identity as a working person is lost) leads to uptake of new activities.,"Beliefs about appropriate behavior post-retirement affect engagement in physical activity, with identity loss driving individuals to seek fulfillment in activities outside of exercise routines.",diverging,10.3390/ijerph21091221
Barriers included belief that reduced PA is allowed after retirement. Facilitators included how decreased feeling of being useful (identity as a working person is lost) leads to uptake of new activities.,Healthcare workers often need more specialized training to effectively counsel patients on managing physical activity post-retirement.,distant,10.3390/ijerph21091221
Barriers included belief that reduced PA is allowed after retirement. Facilitators included how decreased feeling of being useful (identity as a working person is lost) leads to uptake of new activities.,Fluctuations in energy levels after retirement can make consistent exercise routines challenging for many older adults.,distant,10.3390/ijerph21091221
Barriers included belief that reduced PA is allowed after retirement. Facilitators included how decreased feeling of being useful (identity as a working person is lost) leads to uptake of new activities.,Social clubs for retirees provide valuable opportunities for engagement and sharing experiences about lifestyle changes.,distant,10.3390/ijerph21091221
Barriers included belief that reduced PA is allowed after retirement. Facilitators included how decreased feeling of being useful (identity as a working person is lost) leads to uptake of new activities.,Nutrition plays a critical role in supporting physical health transitions during the retirement phase of life.,distant,10.3390/ijerph21091221
Barriers included belief that reduced PA is allowed after retirement. Facilitators included how decreased feeling of being useful (identity as a working person is lost) leads to uptake of new activities.,Public transportation accessibility greatly influences the ability of retired individuals to participate in community events.,distant,10.3390/ijerph21091221
Barriers included belief that reduced PA is allowed after retirement. Facilitators included how decreased feeling of being useful (identity as a working person is lost) leads to uptake of new activities.,The process of photosynthesis in plants converts sunlight into chemical energy stored in glucose molecules.,unrelated,10.3390/ijerph21091221
Barriers included belief that reduced PA is allowed after retirement. Facilitators included how decreased feeling of being useful (identity as a working person is lost) leads to uptake of new activities.,Classical music compositions often follow forms like sonata-allegro and theme and variations to structure their movements.,unrelated,10.3390/ijerph21091221
Barriers included belief that reduced PA is allowed after retirement. Facilitators included how decreased feeling of being useful (identity as a working person is lost) leads to uptake of new activities.,Economic theories about supply and demand explain how prices fluctuate in response to market conditions and consumer behavior.,unrelated,10.3390/ijerph21091221
Barriers included belief that reduced PA is allowed after retirement. Facilitators included how decreased feeling of being useful (identity as a working person is lost) leads to uptake of new activities.,Advancements in computer graphics have enabled the creation of realistic virtual environments for video games and simulations.,unrelated,10.3390/ijerph21091221
Barriers included belief that reduced PA is allowed after retirement. Facilitators included how decreased feeling of being useful (identity as a working person is lost) leads to uptake of new activities.,"Volcanic eruptions release magma, ash, and gases, dramatically reshaping landscapes and affecting global climates temporarily.",unrelated,10.3390/ijerph21091221
"More time spent with grandchildren competes for time for physical activity, while increased desire to expand social network and more active time with family serve as facilitators.","Spending more time with grandchildren reduces time available for physical activity, whereas a stronger wish to broaden social networks and more engagement with family encourage it.",same,10.3390/ijerph21091221
"More time spent with grandchildren competes for time for physical activity, while increased desire to expand social network and more active time with family serve as facilitators.","Greater time devoted to grandchildren competes with physical activity time, while a heightened desire to grow social connections and increased family interaction support it.",same,10.3390/ijerph21091221
"More time spent with grandchildren competes for time for physical activity, while increased desire to expand social network and more active time with family serve as facilitators.","Increased time with grandchildren limits time for physical exercise, but an enhanced urge to build social networks and more active family time promote it.",same,10.3390/ijerph21091221
"More time spent with grandchildren competes for time for physical activity, while increased desire to expand social network and more active time with family serve as facilitators.","Allocating more time to grandchildren competes with physical activity, yet a stronger motivation to expand social networks and to spend more active time with family facilitates it.",same,10.3390/ijerph21091221
"More time spent with grandchildren competes for time for physical activity, while increased desire to expand social network and more active time with family serve as facilitators.","More hours spent with grandchildren compete against time for physical activity, whereas a greater desire to extend social ties and more active engagement with family act as enablers.",same,10.3390/ijerph21091221
"More time spent with grandchildren competes for time for physical activity, while increased desire to expand social network and more active time with family serve as facilitators.","Spending increased time with grandchildren limits opportunities for physical activity, yet a stronger wish to grow social connections and spend quality moments with family promotes more activity.",close,10.3390/ijerph21091221
"More time spent with grandchildren competes for time for physical activity, while increased desire to expand social network and more active time with family serve as facilitators.","While dedicating more time to grandchildren reduces time available for exercise, the motivation to broaden social networks and be more engaged with family encourages greater physical activity.",close,10.3390/ijerph21091221
"More time spent with grandchildren competes for time for physical activity, while increased desire to expand social network and more active time with family serve as facilitators.","Greater involvement with grandchildren competes with exercise time, but the heightened urge to enhance social interactions and family engagement supports being more active.",close,10.3390/ijerph21091221
"More time spent with grandchildren competes for time for physical activity, while increased desire to expand social network and more active time with family serve as facilitators.","Time allocated to grandchildren can conflict with physical activity, although a growing desire to expand social circles and increase family time acts as a positive influence on activity levels.",close,10.3390/ijerph21091221
"More time spent with grandchildren competes for time for physical activity, while increased desire to expand social network and more active time with family serve as facilitators.","More hours spent with grandchildren encroach on physical activity opportunities, yet the desire to extend social networks and enjoy active family time facilitates increased movement.",close,10.3390/ijerph21091221
"More time spent with grandchildren competes for time for physical activity, while increased desire to expand social network and more active time with family serve as facilitators.","Spending time with grandchildren reduces opportunities for engaging in physical exercise, but socializing with broader groups and family members can encourage greater activity.",diverging,10.3390/ijerph21091221
"More time spent with grandchildren competes for time for physical activity, while increased desire to expand social network and more active time with family serve as facilitators.","The need to balance family commitments with personal exercise means less physical activity, though building new friendships and active family interactions may help increase movement.",diverging,10.3390/ijerph21091221
"More time spent with grandchildren competes for time for physical activity, while increased desire to expand social network and more active time with family serve as facilitators.","Participants experienced challenges in allocating time to physical activity due to childcare demands, yet fostering social relationships was seen as motivating more active lifestyles.",diverging,10.3390/ijerph21091221
"More time spent with grandchildren competes for time for physical activity, while increased desire to expand social network and more active time with family serve as facilitators.","Time devoted to grandchildren limits physical exercise options, whereas involvement in community or family activities offers alternative motivation for movement.",diverging,10.3390/ijerph21091221
"More time spent with grandchildren competes for time for physical activity, while increased desire to expand social network and more active time with family serve as facilitators.","While caregiving responsibilities restrict exercise time, efforts to widen social circles and participate in family events influenced participants toward a more dynamic routine.",diverging,10.3390/ijerph21091221
"More time spent with grandchildren competes for time for physical activity, while increased desire to expand social network and more active time with family serve as facilitators.",Many elderly individuals find that volunteering opportunities provide meaningful ways to engage with the community and maintain mental health.,distant,10.3390/ijerph21091221
"More time spent with grandchildren competes for time for physical activity, while increased desire to expand social network and more active time with family serve as facilitators.","Technological advancements have enabled seniors to participate in virtual social groups, reducing feelings of isolation.",distant,10.3390/ijerph21091221
"More time spent with grandchildren competes for time for physical activity, while increased desire to expand social network and more active time with family serve as facilitators.",Dietary habits in older adults can significantly impact both cognitive function and physical well-being.,distant,10.3390/ijerph21091221
"More time spent with grandchildren competes for time for physical activity, while increased desire to expand social network and more active time with family serve as facilitators.",Regular health screenings are essential for early detection and management of chronic illnesses common in aging populations.,distant,10.3390/ijerph21091221
"More time spent with grandchildren competes for time for physical activity, while increased desire to expand social network and more active time with family serve as facilitators.",Access to public transportation affects the ability of elderly people to attend social events and medical appointments in urban areas.,distant,10.3390/ijerph21091221
"More time spent with grandchildren competes for time for physical activity, while increased desire to expand social network and more active time with family serve as facilitators.",Quantum computing leverages principles of superposition and entanglement to perform complex calculations faster than classical computers.,unrelated,10.3390/ijerph21091221
"More time spent with grandchildren competes for time for physical activity, while increased desire to expand social network and more active time with family serve as facilitators.",Tropical rainforest biodiversity plays a crucial role in regulating global climate patterns and supporting myriad ecosystems.,unrelated,10.3390/ijerph21091221
"More time spent with grandchildren competes for time for physical activity, while increased desire to expand social network and more active time with family serve as facilitators.",Ancient Greek philosophers laid foundational concepts in ethics and metaphysics that continue to influence modern thought.,unrelated,10.3390/ijerph21091221
"More time spent with grandchildren competes for time for physical activity, while increased desire to expand social network and more active time with family serve as facilitators.",Advancements in renewable energy technologies are pivotal for reducing dependence on fossil fuels and mitigating climate change.,unrelated,10.3390/ijerph21091221
"More time spent with grandchildren competes for time for physical activity, while increased desire to expand social network and more active time with family serve as facilitators.",The Renaissance period saw an explosion of artistic innovation driven by humanist ideals and renewed interest in classical antiquity.,unrelated,10.3390/ijerph21091221
Most participants could correctly identify their diagnosis as COPD and perceived that it was worsening over time.,The majority of participants were able to accurately identify their diagnosis as COPD and felt that their condition was deteriorating progressively.,same,10.1089/jpm.2014.0181
Most participants could correctly identify their diagnosis as COPD and perceived that it was worsening over time.,Most participants correctly recognized their diagnosis of COPD and believed that it was getting worse over time.,same,10.1089/jpm.2014.0181
Most participants could correctly identify their diagnosis as COPD and perceived that it was worsening over time.,Participants predominantly could accurately state that they were diagnosed with COPD and perceived a gradual worsening of their health.,same,10.1089/jpm.2014.0181
Most participants could correctly identify their diagnosis as COPD and perceived that it was worsening over time.,Most individuals in the study identified their diagnosis as COPD correctly and sensed that the disease was advancing over time.,same,10.1089/jpm.2014.0181
Most participants could correctly identify their diagnosis as COPD and perceived that it was worsening over time.,A large number of participants correctly understood that they had COPD and noticed that their condition was worsening as time went on.,same,10.1089/jpm.2014.0181
Most participants could correctly identify their diagnosis as COPD and perceived that it was worsening over time.,The majority of participants were able to accurately recognise that they had COPD and felt that their condition was deteriorating progressively.,close,10.1089/jpm.2014.0181
Most participants could correctly identify their diagnosis as COPD and perceived that it was worsening over time.,Most individuals correctly identified their illness as COPD and believed that it was gradually getting worse.,close,10.1089/jpm.2014.0181
Most participants could correctly identify their diagnosis as COPD and perceived that it was worsening over time.,Participants generally recognised their diagnosis as COPD and perceived a steady decline in their health status.,close,10.1089/jpm.2014.0181
Most participants could correctly identify their diagnosis as COPD and perceived that it was worsening over time.,Many participants accurately acknowledged their diagnosis as COPD and sensed that their symptoms were worsening over time.,close,10.1089/jpm.2014.0181
Most participants could correctly identify their diagnosis as COPD and perceived that it was worsening over time.,Most people correctly understood their diagnosis of COPD and felt that their disease was advancing.,close,10.1089/jpm.2014.0181
Most participants could correctly identify their diagnosis as COPD and perceived that it was worsening over time.,"Many participants discussed challenges they faced in managing day-to-day symptoms of respiratory illness, without focusing on diagnosis specifics.",diverging,10.1089/jpm.2014.0181
Most participants could correctly identify their diagnosis as COPD and perceived that it was worsening over time.,"Some individuals highlighted the emotional impact of living with chronic respiratory problems, emphasizing feelings rather than medical labels.",diverging,10.1089/jpm.2014.0181
Most participants could correctly identify their diagnosis as COPD and perceived that it was worsening over time.,"Participants often described the fluctuating nature of their breathing difficulties and how it affected their activities, rather than the diagnostic category.",diverging,10.1089/jpm.2014.0181
Most participants could correctly identify their diagnosis as COPD and perceived that it was worsening over time.,Concerns about the effectiveness of treatments and medication adherence were common among participants dealing with long-term lung conditions.,diverging,10.1089/jpm.2014.0181
Most participants could correctly identify their diagnosis as COPD and perceived that it was worsening over time.,"Several participants contrasted their current health status with earlier phases of illness, focusing on quality of life changes rather than disease progression.",diverging,10.1089/jpm.2014.0181
Most participants could correctly identify their diagnosis as COPD and perceived that it was worsening over time.,Many individuals reported confusion about managing diabetes and noted fluctuations in their blood sugar levels.,distant,10.1089/jpm.2014.0181
Most participants could correctly identify their diagnosis as COPD and perceived that it was worsening over time.,"Participants frequently discussed challenges in maintaining mental health, often feeling their anxiety increased during stressful periods.",distant,10.1089/jpm.2014.0181
Most participants could correctly identify their diagnosis as COPD and perceived that it was worsening over time.,"Several respondents highlighted the importance of diet in managing hypertension, focusing on sodium intake and regular exercise.",distant,10.1089/jpm.2014.0181
Most participants could correctly identify their diagnosis as COPD and perceived that it was worsening over time.,A number of interviewees expressed concerns about sleep disorders and how disrupted rest affected their daily functioning.,distant,10.1089/jpm.2014.0181
Most participants could correctly identify their diagnosis as COPD and perceived that it was worsening over time.,Some participants described experiences with joint pain from arthritis and how this influenced their mobility and activity choices.,distant,10.1089/jpm.2014.0181
Most participants could correctly identify their diagnosis as COPD and perceived that it was worsening over time.,The evolution of classical music during the Baroque period introduced intricate compositions and ornate stylistic elements.,unrelated,10.1089/jpm.2014.0181
Most participants could correctly identify their diagnosis as COPD and perceived that it was worsening over time.,Advancements in quantum computing promise to revolutionize data processing speeds beyond classical limits.,unrelated,10.1089/jpm.2014.0181
Most participants could correctly identify their diagnosis as COPD and perceived that it was worsening over time.,Astronomers use telescopes to study the formation and lifecycle of stars within distant galaxies.,unrelated,10.1089/jpm.2014.0181
Most participants could correctly identify their diagnosis as COPD and perceived that it was worsening over time.,"Urban planning involves designing city layouts to optimize transportation, housing, and green spaces.",unrelated,10.1089/jpm.2014.0181
Most participants could correctly identify their diagnosis as COPD and perceived that it was worsening over time.,"The culinary traditions of Southeast Asia feature diverse spices, herbs, and cooking techniques distinct from Western cuisine.",unrelated,10.1089/jpm.2014.0181
"Breathlessness was universal. Cough, pain, and fatigue were present in greater than half of participants.","All participants experienced breathlessness. More than half reported cough, pain, and fatigue.",same,10.1089/jpm.2014.0181
"Breathlessness was universal. Cough, pain, and fatigue were present in greater than half of participants.","Breathlessness was experienced by everyone. Cough, pain, and fatigue appeared in over half of the participants.",same,10.1089/jpm.2014.0181
"Breathlessness was universal. Cough, pain, and fatigue were present in greater than half of participants.","Every participant had breathlessness. Cough, pain, and fatigue occurred in more than fifty percent of those involved.",same,10.1089/jpm.2014.0181
"Breathlessness was universal. Cough, pain, and fatigue were present in greater than half of participants.","Breathlessness was observed universally. Cough, pain, and fatigue affected more than half the participants.",same,10.1089/jpm.2014.0181
"Breathlessness was universal. Cough, pain, and fatigue were present in greater than half of participants.","Universal breathlessness was reported. Cough, pain, and fatigue were found in greater than half of the participants.",same,10.1089/jpm.2014.0181
"Breathlessness was universal. Cough, pain, and fatigue were present in greater than half of participants.","Every participant experienced breathlessness, while cough, pain, and fatigue affected more than half of the group.",close,10.1089/jpm.2014.0181
"Breathlessness was universal. Cough, pain, and fatigue were present in greater than half of participants.","Breathlessness was reported by all participants, and over fifty percent also suffered from cough, pain, and fatigue.",close,10.1089/jpm.2014.0181
"Breathlessness was universal. Cough, pain, and fatigue were present in greater than half of participants.","All participants faced breathlessness, with the majority also dealing with cough, pain, and fatigue.",close,10.1089/jpm.2014.0181
"Breathlessness was universal. Cough, pain, and fatigue were present in greater than half of participants.","Universal breathlessness was noted among participants, alongside cough, pain, and fatigue occurring in the majority.",close,10.1089/jpm.2014.0181
"Breathlessness was universal. Cough, pain, and fatigue were present in greater than half of participants.","Breathlessness was present in everyone, and cough, pain, as well as fatigue, were common in over half of those involved.",close,10.1089/jpm.2014.0181
"Breathlessness was universal. Cough, pain, and fatigue were present in greater than half of participants.","While breathlessness was commonly reported, some participants emphasized the emotional impact of constant coughing more than physical discomfort.",diverging,10.1089/jpm.2014.0181
"Breathlessness was universal. Cough, pain, and fatigue were present in greater than half of participants.","Fatigue often overshadowed other symptoms, leading some participants to prioritize rest over managing pain or breathlessness.",diverging,10.1089/jpm.2014.0181
"Breathlessness was universal. Cough, pain, and fatigue were present in greater than half of participants.","Many participants described pain as the most disruptive symptom, with breathlessness being a secondary concern for daily functioning.",diverging,10.1089/jpm.2014.0181
"Breathlessness was universal. Cough, pain, and fatigue were present in greater than half of participants.","The presence of multiple symptoms like cough and fatigue complicated treatment approaches, making breathlessness just one of several challenges.",diverging,10.1089/jpm.2014.0181
"Breathlessness was universal. Cough, pain, and fatigue were present in greater than half of participants.","Some participants noted that breathlessness varied greatly across individuals, with others finding chest tightness or persistent coughing to be more prominent.",diverging,10.1089/jpm.2014.0181
"Breathlessness was universal. Cough, pain, and fatigue were present in greater than half of participants.",Healthcare professionals often face challenges in communicating complex treatment plans to diverse patient populations.,distant,10.1089/jpm.2014.0181
"Breathlessness was universal. Cough, pain, and fatigue were present in greater than half of participants.","Sleep disturbances frequently affect individuals with chronic conditions, impacting their overall quality of life.",distant,10.1089/jpm.2014.0181
"Breathlessness was universal. Cough, pain, and fatigue were present in greater than half of participants.","Nutrition and diet play a crucial role in managing chronic illnesses, influencing symptom severity and progression.",distant,10.1089/jpm.2014.0181
"Breathlessness was universal. Cough, pain, and fatigue were present in greater than half of participants.",Social support networks have been shown to aid in coping mechanisms for those dealing with long-term health problems.,distant,10.1089/jpm.2014.0181
"Breathlessness was universal. Cough, pain, and fatigue were present in greater than half of participants.",Technology-based interventions are increasingly utilized to monitor patient symptoms remotely and improve healthcare outcomes.,distant,10.1089/jpm.2014.0181
"Breathlessness was universal. Cough, pain, and fatigue were present in greater than half of participants.",The architectural style of Gothic cathedrals is characterised by pointed arches and flying buttresses.,unrelated,10.1089/jpm.2014.0181
"Breathlessness was universal. Cough, pain, and fatigue were present in greater than half of participants.",Economic theories about market equilibrium often focus on supply and demand interactions.,unrelated,10.1089/jpm.2014.0181
"Breathlessness was universal. Cough, pain, and fatigue were present in greater than half of participants.","In classical music, sonata form structures the movement into exposition, development, and recapitulation.",unrelated,10.1089/jpm.2014.0181
"Breathlessness was universal. Cough, pain, and fatigue were present in greater than half of participants.","Computer algorithms for sorting data include merge sort, quicksort, and bubble sort, each with different time complexities.",unrelated,10.1089/jpm.2014.0181
"Breathlessness was universal. Cough, pain, and fatigue were present in greater than half of participants.",The geology of mountain formation involves tectonic plate collisions and volcanic activity over millions of years.,unrelated,10.1089/jpm.2014.0181
"Physical activities were identified as challenging by all participants. Every action must be planned, and everyday activities were difficult.","All participants found physical activities challenging. Each task required planning, and routine activities were hard to manage.",same,10.1089/jpm.2014.0181
"Physical activities were identified as challenging by all participants. Every action must be planned, and everyday activities were difficult.","Physical activities posed challenges for all participants. Every action had to be carefully planned, making daily tasks difficult.",same,10.1089/jpm.2014.0181
"Physical activities were identified as challenging by all participants. Every action must be planned, and everyday activities were difficult.","All participants described physical activities as difficult. They needed to plan each action, and ordinary activities were hard to perform.",same,10.1089/jpm.2014.0181
"Physical activities were identified as challenging by all participants. Every action must be planned, and everyday activities were difficult.","Every participant identified physical activities as challenging. Planning was necessary for every action, and usual activities were tough to complete.",same,10.1089/jpm.2014.0181
"Physical activities were identified as challenging by all participants. Every action must be planned, and everyday activities were difficult.","Participants agreed that physical activities were challenging. Every movement had to be planned, and daily activities proved difficult.",same,10.1089/jpm.2014.0181
"Physical activities were identified as challenging by all participants. Every action must be planned, and everyday activities were difficult.","All participants found physical activities to be difficult. It was necessary to plan every movement, and routine tasks posed challenges.",close,10.1089/jpm.2014.0181
"Physical activities were identified as challenging by all participants. Every action must be planned, and everyday activities were difficult.","Physical exertion was reported as tough by everyone involved. Careful planning was required for each action, making daily tasks hard to manage.",close,10.1089/jpm.2014.0181
"Physical activities were identified as challenging by all participants. Every action must be planned, and everyday activities were difficult.","Participants described physical activities as tough to handle. Planning every step was essential, and even common activities became demanding.",close,10.1089/jpm.2014.0181
"Physical activities were identified as challenging by all participants. Every action must be planned, and everyday activities were difficult.","Engaging in physical tasks was a challenge for all participants. They needed to organize every activity, and ordinary routines were strenuous.",close,10.1089/jpm.2014.0181
"Physical activities were identified as challenging by all participants. Every action must be planned, and everyday activities were difficult.","Everyone noted that physical activities presented difficulties. Meticulous planning was mandatory for all actions, rendering normal daily tasks problematic.",close,10.1089/jpm.2014.0181
"Physical activities were identified as challenging by all participants. Every action must be planned, and everyday activities were difficult.","Some participants mentioned that while physical activities were tough, the emotional toll of dealing with their condition was even more significant.",diverging,10.1089/jpm.2014.0181
"Physical activities were identified as challenging by all participants. Every action must be planned, and everyday activities were difficult.",Planning daily routines became less about physical tasks and more about managing cognitive fatigue according to several participants.,diverging,10.1089/jpm.2014.0181
"Physical activities were identified as challenging by all participants. Every action must be planned, and everyday activities were difficult.","Challenges with physical activity often intersected with social isolation, with many expressing frustration over limited engagement opportunities.",diverging,10.1089/jpm.2014.0181
"Physical activities were identified as challenging by all participants. Every action must be planned, and everyday activities were difficult.","The difficulty in executing everyday activities was compounded by unpredictable symptom flare-ups, rather than the activities themselves being inherently hard.",diverging,10.1089/jpm.2014.0181
"Physical activities were identified as challenging by all participants. Every action must be planned, and everyday activities were difficult.","For many, the struggle was not just with physical exertion, but with balancing rest and responsibilities in a socially acceptable way.",diverging,10.1089/jpm.2014.0181
"Physical activities were identified as challenging by all participants. Every action must be planned, and everyday activities were difficult.",Healthcare professionals often lack sufficient guidance on how to support patients with long-term illnesses.,distant,10.1089/jpm.2014.0181
"Physical activities were identified as challenging by all participants. Every action must be planned, and everyday activities were difficult.",Fluctuating symptoms can make it hard for individuals to maintain consistent routines over time.,distant,10.1089/jpm.2014.0181
"Physical activities were identified as challenging by all participants. Every action must be planned, and everyday activities were difficult.",Online forums serve as valuable platforms where people exchange advice on coping strategies for chronic conditions.,distant,10.1089/jpm.2014.0181
"Physical activities were identified as challenging by all participants. Every action must be planned, and everyday activities were difficult.",Many patients report that emotional support is as important as physical treatment in managing their illness.,distant,10.1089/jpm.2014.0181
"Physical activities were identified as challenging by all participants. Every action must be planned, and everyday activities were difficult.",Social isolation is a common issue faced by individuals dealing with ongoing health problems.,distant,10.1089/jpm.2014.0181
"Physical activities were identified as challenging by all participants. Every action must be planned, and everyday activities were difficult.",The evolution of classical music harmonies demonstrates complex emotional expressions through variations in rhythm and melody.,unrelated,10.1089/jpm.2014.0181
"Physical activities were identified as challenging by all participants. Every action must be planned, and everyday activities were difficult.",Advancements in renewable energy technologies are crucial for reducing carbon emissions and combating climate change globally.,unrelated,10.1089/jpm.2014.0181
"Physical activities were identified as challenging by all participants. Every action must be planned, and everyday activities were difficult.",Economic theories on market equilibrium explore how supply and demand affect price stability in competitive industries.,unrelated,10.1089/jpm.2014.0181
"Physical activities were identified as challenging by all participants. Every action must be planned, and everyday activities were difficult.",The exploration of ancient civilizations through archaeological digs uncovers artifacts that shed light on human history.,unrelated,10.1089/jpm.2014.0181
"Physical activities were identified as challenging by all participants. Every action must be planned, and everyday activities were difficult.",Machine learning algorithms improve data classification accuracy by leveraging neural networks and deep learning techniques.,unrelated,10.1089/jpm.2014.0181
"Feelings of depression and anxiety were described by participants. These manifested as annoyance, irritability, disappointment, worry, fear, and frustration.","Participants described experiencing feelings of depression and anxiety, which appeared as annoyance, irritability, disappointment, worry, fear, and frustration.",same,10.1089/jpm.2014.0181
"Feelings of depression and anxiety were described by participants. These manifested as annoyance, irritability, disappointment, worry, fear, and frustration.","Feelings of depression and anxiety were reported by participants, manifesting as annoyance, irritability, disappointment, worry, fear, and frustration.",same,10.1089/jpm.2014.0181
"Feelings of depression and anxiety were described by participants. These manifested as annoyance, irritability, disappointment, worry, fear, and frustration.","According to participants, depression and anxiety feelings were expressed through annoyance, irritability, disappointment, worry, fear, and frustration.",same,10.1089/jpm.2014.0181
"Feelings of depression and anxiety were described by participants. These manifested as annoyance, irritability, disappointment, worry, fear, and frustration.","Participants described their feelings of depression and anxiety as manifesting in annoyance, irritability, disappointment, worry, fear, and frustration.",same,10.1089/jpm.2014.0181
"Feelings of depression and anxiety were described by participants. These manifested as annoyance, irritability, disappointment, worry, fear, and frustration.","Feelings of depression and anxiety, as described by participants, took the forms of annoyance, irritability, disappointment, worry, fear, and frustration.",same,10.1089/jpm.2014.0181
"Feelings of depression and anxiety were described by participants. These manifested as annoyance, irritability, disappointment, worry, fear, and frustration.","Participants reported experiencing depression and anxiety, which appeared as feelings of frustration, fear, worry, disappointment, irritability, and annoyance.",close,10.1089/jpm.2014.0181
"Feelings of depression and anxiety were described by participants. These manifested as annoyance, irritability, disappointment, worry, fear, and frustration.","Feelings such as anxiety and depression were expressed by participants, often showing up as irritation, annoyance, disappointment, fear, worry, and frustration.",close,10.1089/jpm.2014.0181
